dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,3.007640,3.762175,2.451347,3.109550,0.461045,-61.958977,0.220125
0.020000,3.068026,3.775678,2.513224,3.093855,-0.784747,-62.289586,0.219793
0.020000,3.127816,3.789017,2.574484,3.062989,-1.543302,-37.927740,0.219194
0.020000,3.186911,3.802157,2.635022,3.026903,-1.804305,-13.050142,0.218340
0.020000,3.245311,3.815082,2.694835,2.990663,-1.811977,-0.383617,0.217241
0.020000,3.303016,3.827780,2.753920,2.954273,-1.819526,-0.377462,0.215906
0.020000,3.360025,3.840238,2.812275,2.917733,-1.826965,-0.371961,0.214347
0.020000,3.416338,3.852446,2.869896,2.881047,-1.834306,-0.367042,0.212572
0.020000,3.471954,3.864393,2.926780,2.844218,-1.841467,-0.358052,0.210591
0.020000,3.526871,3.876071,2.982925,2.807245,-1.848626,-0.357953,0.208413
0.020000,3.581088,3.887471,3.038328,2.770133,-1.855626,-0.350002,0.206049
0.020000,3.634603,3.898586,3.092986,2.732882,-1.862543,-0.345829,0.203506
0.020000,3.687415,3.909411,3.146895,2.695494,-1.869384,-0.342043,0.200795
0.020000,3.739522,3.919940,3.200055,2.657972,-1.876135,-0.337558,0.197925
0.020000,3.790920,3.930168,3.252461,2.620316,-1.882770,-0.331733,0.194903
0.020000,3.841608,3.940092,3.304112,2.582528,-1.889385,-0.330779,0.191740
0.020000,3.891584,3.949708,3.355004,2.544611,-1.895888,-0.325148,0.188443
0.020000,3.940843,3.959016,3.405135,2.506565,-1.902309,-0.321046,0.185021
0.020000,3.989385,3.968013,3.454503,2.468391,-1.908668,-0.317922,0.181483
0.020000,4.037204,3.976698,3.503105,2.430092,-1.914961,-0.314668,0.177837
0.020000,4.084299,3.985072,3.550938,2.391670,-1.921111,-0.307502,0.174091
0.020000,4.130665,3.993136,3.598001,2.353124,-1.927292,-0.309031,0.170254
0.020000,4.176300,4.000890,3.644290,2.314458,-1.933315,-0.301175,0.166333
0.020000,4.221200,4.008336,3.689803,2.275672,-1.939275,-0.297995,0.162337
0.020000,4.265362,4.015477,3.734539,2.236769,-1.945165,-0.294483,0.158273
0.020000,4.308782,4.022316,3.778494,2.197749,-1.950974,-0.290489,0.154149
0.020000,4.351456,4.028856,3.821666,2.158616,-1.956689,-0.285713,0.149973
0.020000,4.393381,4.035101,3.864053,2.119369,-1.962312,-0.281179,0.145753
0.020000,4.434553,4.041056,3.905654,2.080012,-1.967854,-0.277072,0.141494
0.020000,4.474968,4.046725,3.946465,2.040546,-1.973296,-0.272097,0.137206
0.020000,4.514623,4.052114,3.986484,2.000974,-1.978640,-0.267195,0.132895
0.020000,4.553514,4.057227,4.025710,1.961296,-1.983886,-0.262315,0.128567
0.020000,4.591638,4.062072,4.064140,1.921515,-1.989051,-0.258284,0.124231
0.020000,4.628990,4.066655,4.101773,1.881634,-1.994055,-0.250153,0.119892
0.020000,4.665568,4.070981,4.138606,1.841654,-1.998991,-0.246841,0.115557
0.020000,4.701369,4.075058,4.174638,1.801577,-2.003837,-0.242288,0.111233
0.020000,4.736387,4.078894,4.209866,1.761406,-2.008541,-0.235179,0.106925
0.020000,4.770621,4.082494,4.244289,1.721144,-2.013130,-0.229465,0.102641
0.020000,4.804068,4.085867,4.277904,1.680793,-2.017540,-0.220480,0.098385
0.020000,4.836723,4.089021,4.310712,1.640353,-2.021986,-0.222320,0.094164
0.020000,4.868584,4.091963,4.342708,1.599831,-2.026123,-0.206826,0.089984
0.020000,4.899648,4.094702,4.373893,1.559225,-2.030271,-0.207425,0.085849
0.020000,4.929912,4.097244,4.404263,1.518540,-2.034267,-0.199782,0.081765
0.020000,4.959374,4.099599,4.433819,1.477778,-2.038091,-0.191219,0.077738
0.020000,4.988030,4.101774,4.462558,1.436944,-2.041729,-0.181886,0.073772
0.020000,5.015879,4.103778,4.490479,1.396032,-2.045574,-0.192270,0.069872
0.020000,5.042917,4.105618,4.517580,1.355056,-2.048800,-0.161312,0.066042
0.020000,5.069143,4.107303,4.543860,1.314012,-2.052215,-0.170739,0.062288
0.020000,5.094555,4.108841,4.569318,1.272903,-2.055459,-0.162213,0.058613
0.020000,5.119150,4.110240,4.593953,1.231732,-2.058512,-0.152620,0.055021
0.020000,5.142926,4.111508,4.617763,1.190505,-2.061371,-0.142975,0.051517
0.020000,5.165882,4.112652,4.640747,1.149214,-2.064524,-0.157623,0.048104
0.020000,5.188016,4.113681,4.662905,1.107876,-2.066902,-0.118901,0.044786
0.020000,5.209325,4.114602,4.684234,1.066485,-2.069593,-0.134542,0.041567
0.020000,5.229810,4.115422,4.704735,1.025042,-2.072112,-0.125964,0.038448
0.020000,5.249467,4.116148,4.724406,0.983554,-2.074428,-0.115817,0.035435
0.020000,5.268297,4.116789,4.743247,0.942023,-2.076527,-0.104932,0.032529
0.020000,5.286297,4.117349,4.761255,0.900445,-2.078920,-0.119655,0.029734
0.020000,5.303467,4.117837,4.778432,0.858833,-2.080581,-0.083036,0.027051
0.020000,5.319805,4.118258,4.794776,0.817180,-2.082643,-0.103090,0.024485
0.020000,5.335311,4.118619,4.810286,0.775491,-2.084490,-0.092369,0.022036
