dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,3.017355,3.149512,2.459128,3.081062,1.800685,-0.386619,0.219962
0.020000,3.077995,3.163078,2.521267,3.106934,1.293633,-25.352589,0.220182
0.020000,3.138651,3.176653,2.583423,3.107831,0.044859,-62.438693,0.220125
0.020000,3.198843,3.190112,2.645101,3.083885,-1.197300,-62.107935,0.219793
0.020000,3.258282,3.203374,2.706002,3.045033,-1.942609,-37.265486,0.219194
0.020000,3.316877,3.216402,2.766027,3.001283,-2.187516,-12.245349,0.218340
0.020000,3.374633,3.229185,2.825181,2.957686,-2.179834,0.384107,0.217241
0.020000,3.431556,3.241710,2.883466,2.914241,-2.172279,0.377753,0.215906
0.020000,3.487651,3.253969,2.940885,2.870944,-2.164852,0.371369,0.214347
0.020000,3.542923,3.265951,2.997441,2.827793,-2.157551,0.365012,0.212572
0.020000,3.597376,3.277648,3.053136,2.784787,-2.150287,0.363206,0.210591
0.020000,3.651015,3.289054,3.107975,2.741922,-2.143223,0.353208,0.208413
0.020000,3.703844,3.300162,3.161959,2.699199,-2.136195,0.351395,0.206049
0.020000,3.755866,3.310968,3.215091,2.656613,-2.129269,0.346315,0.203506
0.020000,3.807085,3.321466,3.267374,2.614164,-2.122444,0.341252,0.200795
0.020000,3.857503,3.331653,3.318811,2.571850,-2.115700,0.337208,0.197925
0.020000,3.907123,3.341528,3.369405,2.529670,-2.109005,0.334736,0.194903
0.020000,3.955948,3.351087,3.419157,2.487621,-2.102449,0.327788,0.191740
0.020000,4.003981,3.360330,3.468071,2.445702,-2.095938,0.325539,0.188443
0.020000,4.051224,3.369256,3.516149,2.403912,-2.089500,0.321930,0.185021
0.020000,4.097677,3.377866,3.563394,2.362249,-2.083151,0.317456,0.181483
0.020000,4.143344,3.386161,3.609809,2.320712,-2.076888,0.313137,0.177837
0.020000,4.188226,3.394142,3.655395,2.279299,-2.070637,0.312526,0.174091
0.020000,4.232325,3.401811,3.700155,2.238008,-2.064566,0.303555,0.170254
0.020000,4.275641,3.409171,3.744092,2.196838,-2.058498,0.303430,0.166333
0.020000,4.318175,3.416225,3.787207,2.155787,-2.052524,0.298700,0.162337
0.020000,4.359930,3.422977,3.829504,2.114854,-2.046641,0.294116,0.158273
0.020000,4.400906,3.429431,3.870985,2.074037,-2.040846,0.289788,0.154149
0.020000,4.441103,3.435591,3.911652,2.033335,-2.035126,0.285970,0.149973
0.020000,4.480523,3.441463,3.951507,1.992745,-2.029493,0.281672,0.145753
0.020000,4.519166,3.447052,3.990552,1.952266,-2.023959,0.276709,0.141494
