dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,2.435483,1.457574,2.406875,3.110373,2.219226,0.461497,0.316755
0.020000,2.495432,1.477261,2.469974,3.154945,2.228610,0.469213,0.317795
0.020000,2.556214,1.497280,2.533968,3.199709,2.238190,0.478976,0.318493
0.020000,2.617840,1.517613,2.598861,3.244668,2.247937,0.487347,0.318836
0.020000,2.680320,1.538239,2.664658,3.289826,2.257894,0.497852,0.318810
0.020000,2.743666,1.559135,2.731362,3.335187,2.268062,0.508385,0.318403
0.020000,2.807890,1.580279,2.798977,3.380756,2.278450,0.519402,0.317600
0.020000,2.873006,1.601643,2.867508,3.426538,2.289073,0.531150,0.316386
0.020000,2.939027,1.623199,2.936958,3.472536,2.299940,0.543381,0.314749
0.020000,3.005966,1.644919,3.007333,3.518757,2.311044,0.555179,0.312672
0.020000,3.073840,1.666769,3.078637,3.565205,2.322412,0.568433,0.310140
0.020000,3.142664,1.688714,3.150875,3.611886,2.334008,0.579797,0.307139
0.020000,3.211266,1.710273,3.222785,3.595487,-0.819909,-157.695868,0.301200
0.020000,3.282753,1.732230,3.297568,3.739175,7.184378,400.214334,0.294996
0.020000,3.354809,1.753917,3.372817,3.762451,1.163815,-301.028156,0.289884
0.020000,3.427400,1.775404,3.448522,3.785205,1.137674,-1.307037,0.285896
0.020000,3.500490,1.796769,3.524670,3.807428,1.111151,-1.326161,0.283069
0.020000,3.573811,1.818024,3.601010,3.817002,0.478726,-31.621221,0.281442
0.020000,3.646719,1.839079,3.676897,3.794348,-1.132714,-80.572015,0.281039
0.020000,3.718662,1.859871,3.751784,3.744341,-2.500366,-68.382604,0.281845
0.020000,3.789476,1.880444,3.825526,3.687104,-2.861842,-18.073772,0.283825
0.020000,3.859149,1.900878,3.898134,3.630410,-2.834687,1.357725,0.286942
0.020000,3.927671,1.921248,3.969619,3.574245,-2.808264,1.321149,0.291161
0.020000,3.995029,1.941621,4.039991,3.518598,-2.782364,1.295021,0.296447
0.020000,4.061214,1.962059,4.109260,3.463462,-2.756784,1.278968,0.302768
0.020000,4.126217,1.982619,4.177437,3.408836,-2.731309,1.273776,0.310087
0.020000,4.190028,2.003351,4.244531,3.354722,-2.705666,1.282166,0.318372
0.020000,4.252639,2.024301,4.310554,3.301130,-2.679640,1.301297,0.327588
0.020000,4.314041,2.045508,4.375515,3.248070,-2.652980,1.332987,0.337698
0.020000,4.374227,2.067008,4.439427,3.195560,-2.625477,1.375148,0.348667
0.020000,4.433191,2.088831,4.502299,3.143622,-2.596921,1.427793,0.360457
0.020000,4.490925,2.111003,4.564145,3.092279,-2.567139,1.489100,0.373027
0.020000,4.547426,2.133544,4.624976,3.041560,-2.535987,1.557590,0.386335
0.020000,4.602689,2.156471,4.684806,2.991492,-2.503379,1.630430,0.400340
0.020000,4.656710,2.179796,4.743648,2.942107,-2.469242,1.706822,0.414994
0.020000,4.709489,2.203528,4.801517,2.893436,-2.433577,1.783244,0.430252
0.020000,4.761025,2.227670,4.858427,2.845507,-2.396421,1.857820,0.446062
0.020000,4.811319,2.252222,4.914394,2.798348,-2.357957,1.923184,0.462373
0.020000,4.860373,2.277183,4.969433,2.751985,-2.318172,1.989272,0.479134
0.020000,4.908192,2.302546,5.023562,2.706434,-2.277507,2.033220,0.496289
0.020000,4.954782,2.328300,5.076796,2.661715,-2.235974,2.076690,0.513783
0.020000,5.004774,2.356787,5.134335,2.876941,10.761283,649.862809,0.507825
0.020000,5.066766,2.389488,5.204424,3.504426,31.374292,1030.650487,0.463838
0.020000,5.127535,2.418450,5.271741,3.365875,-6.927578,-1915.093498,0.426451
0.020000,5.186880,2.444271,5.336461,3.235974,-6.495063,21.625740,0.395086
0.020000,5.244688,2.467480,5.398754,3.114642,-6.066586,21.423858,0.369171
0.020000,5.300900,2.488532,5.458778,3.001210,-5.671610,19.748782,0.348178
0.020000,5.355489,2.507818,5.516673,2.894772,-5.321898,17.485579,0.331640
0.020000,5.408448,2.525669,5.572560,2.794331,-5.022048,14.992533,0.319157
0.020000,5.459778,2.542366,5.626538,2.698917,-4.770700,12.567396,0.310394
0.020000,5.509485,2.558150,5.678691,2.607636,-4.564025,10.333740,0.305074
0.020000,5.557572,2.573224,5.729085,2.519685,-4.397573,8.322587,0.302976
0.020000,5.604038,2.587761,5.777772,2.434355,-4.266484,6.554480,0.303924
0.020000,5.648880,2.601908,5.824792,2.351036,-4.165965,5.025948,0.307785
0.020000,5.692088,2.615791,5.870176,2.269201,-4.091767,3.709887,0.314459
0.020000,5.733650,2.629513,5.913945,2.188408,-4.039618,2.607471,0.323877
0.020000,5.773545,2.643164,5.956111,2.108302,-4.005312,1.715287,0.335993
0.020000,5.811752,2.656813,5.996682,2.028594,-3.985392,0.995987,0.350780
0.020000,5.848246,2.670517,6.035664,1.949093,-3.975056,0.516796,0.368225
0.020000,5.883000,2.684317,6.073058,1.869686,-3.970334,0.236100,0.388320
0.020000,5.915989,2.698241,6.108866,1.790374,-3.965595,0.236980,0.411061
0.020000,5.947192,2.712304,6.143090,1.711249,-3.956277,0.465859,0.436434
0.020000,5.976591,2.726509,6.175741,1.632542,-3.935328,1.047486,0.464412
0.020000,6.004179,2.740848,6.206833,1.554607,-3.896767,1.928032,0.494943
0.020000,6.029960,2.755306,6.236392,1.477946,-3.833043,3.186220,0.527942
0.020000,6.053954,2.769861,6.264456,1.403167,-3.738951,4.704568,0.563283
0.020000,6.076196,2.784488,6.291076,1.331010,-3.607856,6.554772,0.600793
0.020000,6.096740,2.799160,6.316322,1.262281,-3.436454,8.570104,0.640242
0.020000,6.115658,2.813857,6.340277,1.197793,-3.224407,10.602355,0.681348
0.020000,6.133037,2.828564,6.363044,1.138317,-2.973770,12.531826,0.723777
