dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,3.012473,3.455835,2.459753,3.113611,0.997952,-49.897613,0.220182
0.020000,3.073146,3.469414,2.521927,3.103770,-0.492048,-74.500019,0.220125
0.020000,3.133434,3.482895,2.583704,3.073970,-1.490000,-49.897613,0.219793
0.020000,3.193049,3.496195,2.644784,3.034052,-1.995905,-25.295206,0.219194
0.020000,3.251894,3.509280,2.705066,2.994134,-1.995905,-0.000000,0.218340
0.020000,3.309972,3.522134,2.764549,2.954216,-1.995905,0.000000,0.217241
0.020000,3.367286,3.534745,2.823235,2.914298,-1.995905,0.000000,0.215906
0.020000,3.423838,3.547104,2.881121,2.874380,-1.995905,-0.000000,0.214347
0.020000,3.479630,3.559198,2.938210,2.834462,-1.995905,0.000000,0.212572
0.020000,3.534665,3.571021,2.994500,2.794543,-1.995905,-0.000000,0.210591
0.020000,3.588943,3.582562,3.049992,2.754625,-1.995905,0.000000,0.208413
0.020000,3.642466,3.593817,3.104685,2.714707,-1.995905,-0.000000,0.206049
0.020000,3.695235,3.604777,3.158580,2.674789,-1.995905,0.000000,0.203506
0.020000,3.747250,3.615438,3.211676,2.634871,-1.995905,0.000000,0.200795
0.020000,3.798512,3.625797,3.263975,2.594953,-1.995905,-0.000000,0.197925
0.020000,3.849022,3.635848,3.315475,2.555035,-1.995905,0.000000,0.194903
0.020000,3.898778,3.645589,3.366176,2.515117,-1.995905,-0.000000,0.191740
0.020000,3.947783,3.655019,3.416079,2.475199,-1.995905,0.000000,0.188443
0.020000,3.996034,3.664136,3.465184,2.435281,-1.995905,0.000000,0.185021
0.020000,4.043531,3.672939,3.513490,2.395363,-1.995905,-0.000000,0.181483
0.020000,4.090274,3.681430,3.560999,2.355444,-1.995905,0.000000,0.177837
0.020000,4.136263,3.689607,3.607708,2.315526,-1.995905,-0.000000,0.174091
0.020000,4.181495,3.697473,3.653620,2.275608,-1.995905,0.000000,0.170254
0.020000,4.225970,3.705030,3.698733,2.235690,-1.995905,0.000000,0.166333
0.020000,4.269688,3.712281,3.743047,2.195772,-1.995905,-0.000000,0.162337
0.020000,4.312646,3.719227,3.786563,2.155854,-1.995905,0.000000,0.158273
0.020000,4.354844,3.725873,3.829281,2.115936,-1.995905,0.000000,0.154149
0.020000,4.396280,3.732224,3.871201,2.076018,-1.995905,-0.000000,0.149973
0.020000,4.436952,3.738282,3.912322,2.036100,-1.995905,0.000000,0.145753
0.020000,4.476859,3.744054,3.952645,1.996182,-1.995905,-0.000000,0.141494
0.020000,4.516001,3.749544,3.992169,1.956264,-1.995905,0.000000,0.137206
0.020000,4.554374,3.754759,4.030895,1.916345,-1.995905,-0.000000,0.132895
0.020000,4.591978,3.759703,4.068823,1.876427,-1.995905,0.000000,0.128567
0.020000,4.628811,3.764384,4.105953,1.836509,-1.995905,-0.000000,0.124231
0.020000,4.664872,3.768808,4.142284,1.796591,-1.995905,0.000000,0.119892
0.020000,4.700158,3.772982,4.177816,1.756673,-1.995905,-0.000000,0.115557
0.020000,4.734670,3.776912,4.212550,1.716755,-1.995905,0.000000,0.111233
0.020000,4.768404,3.780607,4.246486,1.676837,-1.995905,0.000000,0.106925
0.020000,4.801360,3.784073,4.279624,1.636919,-1.995905,-0.000000,0.102641
0.020000,4.833535,3.787318,4.311963,1.597001,-1.995905,0.000000,0.098385
0.020000,4.864930,3.790350,4.343504,1.557083,-1.995905,0.000000,0.094164
0.020000,4.895542,3.793177,4.374246,1.517165,-1.995905,-0.000000,0.089984
0.020000,4.925371,3.795806,4.404191,1.477246,-1.995905,0.000000,0.085849
0.020000,4.954414,3.798246,4.433336,1.437328,-1.995905,-0.000000,0.081765
0.020000,4.982671,3.800505,4.461684,1.397410,-1.995905,0.000000,0.077738
0.020000,5.010141,3.802590,4.489233,1.357492,-1.995905,0.000000,0.073772
0.020000,5.036823,3.804510,4.515983,1.317574,-1.995905,0.000000,0.069872
0.020000,5.062715,3.806272,4.541936,1.277656,-1.995905,0.000000,0.066042
0.020000,5.087818,3.807885,4.567090,1.237738,-1.995905,-0.000000,0.062288
0.020000,5.112129,3.809356,4.591445,1.197820,-1.995905,0.000000,0.058613
0.020000,5.135648,3.810694,4.615002,1.157902,-1.995905,-0.000000,0.055021
0.020000,5.158374,3.811906,4.637761,1.117984,-1.995905,0.000000,0.051517
0.020000,5.180308,3.812999,4.659722,1.078066,-1.995905,0.000000,0.048104
0.020000,5.201447,3.813982,4.680884,1.038147,-1.995905,0.000000,0.044786
0.020000,5.221792,3.814861,4.701248,0.998229,-1.995905,-0.000000,0.041567
0.020000,5.241342,3.815644,4.720813,0.958311,-1.995905,0.000000,0.038448
0.020000,5.260096,3.816337,4.739580,0.918393,-1.995905,0.000000,0.035435
0.020000,5.278054,3.816947,4.757549,0.878475,-1.995905,0.000000,0.032529
0.020000,5.295216,3.817482,4.774719,0.838557,-1.995905,-0.000000,0.029734
0.020000,5.311581,3.817947,4.791091,0.798639,-1.995905,0.000000,0.027051
0.020000,5.327150,3.818348,4.806665,0.758721,-1.995905,-0.000000,0.024485
0.020000,5.341921,3.818692,4.821440,0.718803,-1.995905,0.000000,0.022036
0.020000,5.355895,3.818983,4.835417,0.678885,-1.995905,0.000000,0.019708
0.020000,5.369071,3.819228,4.848595,0.638967,-1.995905,0.000000,0.017502
0.020000,5.381450,3.819432,4.860975,0.599048,-1.995905,0.000000,0.015420
0.020000,5.393030,3.819599,4.872557,0.559130,-1.995905,-0.000000,0.013464
0.020000,5.403813,3.819735,4.883341,0.519212,-1.995905,0.000000,0.011636
0.020000,5.413797,3.819843,4.893326,0.479294,-1.995905,-0.000000,0.009937
0.020000,5.422983,3.819927,4.902512,0.439376,-1.995905,0.000000,0.008369
0.020000,5.431372,3.819991,4.910901,0.399458,-1.995905,0.000000,0.006933
0.020000,5.438961,3.820038,4.918491,0.359540,-1.995905,-0.000000,0.005630
0.020000,5.445753,3.820073,4.925282,0.319622,-1.995905,0.000000,0.004462
0.020000,5.451746,3.820096,4.931276,0.279704,-1.995905,0.000000,0.003428
0.020000,5.456941,3.820112,4.936470,0.239786,-1.995905,-0.000000,0.002531
0.020000,5.461338,3.820121,4.940867,0.199868,-1.995905,0.000000,0.001770
0.020000,5.464936,3.820127,4.944465,0.159949,-1.995905,-0.000000,0.001147
0.020000,5.467736,3.820129,4.947265,0.120031,-1.995905,0.000000,0.000661
0.020000,5.469737,3.820130,4.949266,0.080113,-1.995905,0.000000,0.000314
0.020000,5.470940,3.820130,4.950470,0.040195,-1.995905,0.000000,0.000105
0.020000,5.471443,3.820130,4.950973,0.010118,-1.503856,24.602407,0.000018
0.020000,5.471544,3.820130,4.951074,0.000000,-0.505904,49.897613,6.283185
0.020000,5.471544,3.820130,4.951074,0.000000,0.000000,25.295206,6.283185
